day,hour,counts,lat,lon,kind,armed
3,10,19,34.325561900375384,71.00732204195414,women,False
6,23,2,34.61678497585156,70.65471398506152,women,False
6,5,2,35.44643223414051,69.77821193251539,men,False
6,10,18,34.82064407935353,68.05191766106076,children,False
4,22,6,34.96757306201481,69.71459688928037,men,False
2,11,19,34.71086334796052,68.95888783066204,men,False
6,4,2,33.83663044606844,69.2243924524685,children,False
5,3,1,35.522041229532206,69.36672369223534,women,False
5,8,13,35.314023369730435,70.06303627549536,men,False
0,23,4,34.65819886247405,69.95483375964905,men,False
6,22,2,34.23023184679104,68.8590076282943,women,False
4,17,9,34.95273413917206,70.35023827895093,men,False
2,12,16,32.70316723574972,67.57754305360626,children,False
1,3,3,34.77191361515939,69.35388381752473,men,False
5,5,3,34.36185095729438,67.9488370194254,men,False
6,23,5,34.80463968356976,70.04948575181871,women,False
2,7,9,34.44139110866526,67.46505255456235,men,False
5,5,5,35.280117006478505,70.90698367810609,men,False
1,4,1,32.56728589937074,70.48114547943776,men,True
5,6,3,32.75202445656349,70.73668036675467,men,True
3,18,7,36.238217926918786,69.08912740363968,women,False
4,15,12,33.623149006972426,69.06709943372671,women,False
1,17,13,34.575769317216505,69.83608365145832,women,False
6,18,8,34.67868852799906,70.15427574008133,men,False
2,7,7,34.95975654220771,69.56358317252997,men,False
4,9,11,35.69221916036625,69.71839922392091,children,False
6,18,10,35.428345848248654,69.90510599458729,men,False
5,7,13,32.800693927989556,68.99224181183706,children,False
1,19,11,36.24936572655366,69.14427541252945,children,False
5,4,1,34.37645061278421,68.53581231396777,men,False
5,7,9,36.08627350419699,69.44727925165753,men,False
3,11,14,34.70809631328139,68.9586527619861,men,False
6,8,16,33.716912343718256,68.69836500517904,children,False
5,23,2,34.23021774159004,71.63210093980474,women,False
4,6,3,33.86862092499377,70.30074776080404,men,True
4,5,2,34.39287087919023,67.22655893515105,children,False
6,2,1,34.662395493480766,70.35014345538673,men,False
6,17,5,33.92354140927807,69.33375359687858,men,True
6,8,13,34.121193781189696,69.37053496268682,children,False
4,7,8,33.826874798030666,71.15731900415136,women,False
4,18,6,33.793427762659064,68.8816311649139,women,False
3,21,2,33.83705099759382,67.52986255250929,men,True
5,11,9,31.72182640770199,68.6077876124018,men,True
1,8,7,33.87288647471311,69.46544622144513,men,True
5,5,5,34.51491796447399,70.64328284346755,men,False
4,9,10,34.713509285071275,67.35350522969549,women,False
1,4,1,34.85379353274978,69.8339929246638,men,False
0,4,3,35.022038203260365,70.09427023861393,men,False
6,3,2,34.36057333713444,70.77309942927,men,False
6,2,3,34.616563988736345,70.50011912113742,men,False
6,8,16,34.53285350141755,70.090498445812,men,False
4,17,5,34.0541325889834,70.57305939814024,men,True
2,5,1,35.230407404040776,69.29148869573008,men,False
1,7,10,33.73469395548995,69.48669348789774,women,False
0,18,6,33.23716830009643,68.68985556038555,men,True
3,18,9,33.53593584988531,69.85651695588345,women,False
5,18,8,34.2177734667311,68.19001870956299,men,False
4,22,1,32.6378366332724,68.71122318442893,women,False
6,13,8,33.967235762960335,69.44502602803995,men,True
2,21,5,35.082947002312146,70.18822088533362,men,False
0,2,3,32.80036698350745,68.3354806036236,men,True
0,21,1,34.688737602601854,71.48606243256833,children,False
2,1,1,33.62709390382086,71.32073379509472,men,True
6,10,7,33.468281317336704,67.52416562592478,men,True
6,2,1,34.37141499343483,69.03926944553709,children,False
5,4,4,35.79146689696099,69.22852238875541,men,False
0,5,4,34.41076917028753,69.23066737716174,women,False
5,18,4,33.93614708936984,70.91850151759814,men,True
5,6,8,36.385929004069496,67.1511493657854,women,False
5,7,12,36.505556956140175,68.93540781070682,children,False
6,4,2,35.02741577768088,69.32801619699451,men,False
5,12,9,34.1559884551065,68.01348844847499,men,True
4,8,7,34.165764126892554,69.53139351441678,men,True
3,4,2,35.81044832691564,68.5334855793333,women,False
4,4,3,34.19701601914039,69.62043626648615,children,False
5,13,9,32.06209541146824,67.53286623980411,men,True
5,6,8,35.36881095667572,68.29267241766647,men,False
5,5,1,33.743629613802966,68.8749684431408,men,True
6,4,1,35.72263605802796,70.45880042298246,men,False
3,11,18,37.21327707765939,68.80305047379927,women,False
1,21,3,34.556796197480914,69.68994552953366,women,False
3,8,16,34.45164605081535,71.50890215364788,men,False
6,18,4,33.378711114739474,68.31192617311073,men,True
5,16,12,34.795998137688116,68.98063535490176,men,False
0,14,18,33.48305212107712,69.79393399941532,women,False
6,0,2,33.377226493924766,67.45154375646956,women,False
4,9,15,34.310154075762604,69.09262587409428,women,False
4,1,1,34.46536100642795,68.7157077015698,men,False
5,0,1,33.44226444765973,68.52038834430012,men,True
1,5,1,32.13079736589576,69.2807881874232,men,True
4,4,1,32.70078959273721,68.9485545117548,men,True
6,0,1,35.33680592283913,68.33047671968528,women,False
6,3,2,33.552597232884814,70.09982004838874,women,False
6,13,18,35.70430033758238,67.61283203164933,men,False
6,16,19,35.343484359980124,69.06673069203087,men,False
5,5,6,34.65152167395545,68.12890593108851,women,False
4,12,10,33.488723961195035,68.51681832865513,women,False
2,18,4,33.77983719635004,68.40832044851331,men,True
6,9,16,34.36431719657319,66.83437502150267,women,False
5,15,17,35.338061424568636,69.51899384934997,children,False
6,13,8,34.14313303808163,68.79437504965783,men,True
0,14,22,34.27605328409798,69.37433232950714,men,False
4,4,1,33.45979114584102,69.89756333155839,children,False
5,7,5,33.96025608218217,69.29443696666374,men,True
4,18,5,34.725316185895764,69.15038491505776,men,False
1,4,6,35.08667443632182,69.62746834706746,women,False
5,8,18,33.036133332803985,69.76252854196218,children,False
6,7,3,33.52383563949909,67.40650381200084,men,True
4,3,3,35.023685202272844,69.83031445834303,men,False
3,4,3,34.33862576513122,70.1311355689732,women,False
1,20,3,34.167898450575194,67.59475100400755,men,True
5,19,8,34.26040583212985,69.55702246733966,men,False
0,18,10,36.063435890908515,68.58931548065303,men,False
5,7,14,33.266749863685526,69.31337835607522,children,False
2,12,18,32.81265856381232,69.91698357773387,children,False
5,3,3,35.49529929914003,68.44090812815632,women,False
5,21,4,34.44397732811812,69.29764413755042,men,False
6,0,2,33.49092596139331,69.73024557937381,men,True
2,4,1,35.4286857338228,71.01757746502001,men,False
4,2,1,33.908121093363945,70.02187314288469,men,True
1,13,17,35.184014601233194,69.295751664492,children,False
5,18,8,33.519005077133244,70.22291122169919,children,False
4,20,2,35.11326392948888,69.19436833154288,men,False
5,4,5,33.157306728431124,67.86982553314877,women,False
4,0,2,33.698413726103745,68.13020852579155,men,True
3,16,15,34.21904037194,67.77384595188342,men,False
4,17,6,35.02924210038882,69.05139933654449,women,False
5,15,16,35.96139889910964,69.22157443641356,women,False
6,6,6,34.23502629995563,70.63530371514216,men,False
4,22,2,33.30968794204297,69.03188993958011,women,False
5,13,9,33.44076116297667,67.97549219993049,men,True
2,1,1,32.87917218436128,68.75377736872566,women,False
1,1,2,35.01866199783563,68.2342230457812,men,False
2,15,17,34.94035052307835,68.4033150809114,men,False
2,20,2,31.523442753057974,69.7290219205411,men,True
1,0,2,34.10995737473473,69.94709622638923,men,True
3,16,14,35.39137175803321,72.2565594908682,men,False
0,14,18,33.083532827895944,70.88447069875899,women,False
3,4,2,34.39822814561257,69.78944037147272,women,False
0,23,1,34.1422122450735,69.44517128180023,men,True
5,3,1,32.56251033617956,69.7055538983316,men,True
6,4,1,33.76023553947489,68.82046267201649,men,True
6,6,5,34.10434821365499,68.338911239512,children,False
1,14,20,33.22839794362801,69.99703433360133,children,False
6,10,8,31.395591351050847,69.78337832996348,men,True
5,9,21,33.82767578692895,69.16681955955352,women,False
1,17,5,33.923016144539474,69.93474611751714,men,True
0,6,5,34.32107624708003,68.09315076340495,men,False
6,6,3,34.04414817576666,68.68109607313117,men,True
6,8,14,35.12175238108944,68.76391026187923,men,False
6,14,18,36.36905984517706,70.00938696909839,children,False
3,13,17,34.47485321219177,70.17928080558087,children,False
6,16,19,35.13202812724882,69.33380327205818,women,False
5,6,7,35.74303539238656,69.98262969354613,men,False
4,23,3,34.570694411939634,68.10021493384262,men,False
6,3,4,33.24441285040713,72.14828990720909,children,False
5,0,2,33.75261037075248,69.05835489422293,women,False
2,13,16,35.12394879893996,69.36929193353669,men,False
6,9,14,35.89709903625756,67.90152028089992,women,False
5,21,3,33.74543180819371,67.88792458322817,men,True
6,5,4,36.644479003573565,69.32818276025677,men,False
5,7,11,35.50248824707649,69.45648426772384,children,False
2,5,3,33.28662418345682,69.26189630200868,women,False
4,0,3,35.0138393147434,68.61883198157729,men,False
5,10,19,35.88972148308952,68.60635287106258,men,False
5,4,1,35.44758143566042,67.7340122192259,women,False
0,2,2,34.72035918214022,69.19957277774151,men,False
6,19,8,34.22910613440497,69.62476785894889,women,False
5,17,11,34.760586269934315,68.65831077147806,children,False
1,2,3,34.497800260656525,68.0631102239525,women,False
4,22,2,32.6721941371315,69.78532978703028,men,True
5,4,1,33.80271659788091,66.59511011998167,women,False
6,11,18,35.42735885925699,70.05457360341632,men,False
5,19,3,34.07416466200446,68.73334339719248,men,True
6,6,6,35.00090854957631,69.28330161396072,men,False
4,13,13,33.78715983230195,69.55502252093632,women,False
5,4,1,34.744682772443994,69.27809831426946,children,False
0,18,5,33.18792882387451,69.87091722432615,men,True
3,17,5,33.60637364618738,68.30110576942322,men,True
1,19,7,34.72013351013612,69.29846454975961,women,False
6,18,10,34.509871612652375,69.75615428133585,men,False
6,13,9,33.834591433406715,69.13149909838347,men,True
5,4,3,33.621397839574485,69.02300330408794,men,True
0,19,4,34.19816671147331,69.58577569271871,women,False
5,20,4,32.8493698264061,69.74328219023882,women,False
6,2,2,33.29775540927588,69.54547365337707,men,True
5,14,19,33.959065398107235,69.13382252434836,children,False
3,12,7,32.02017271180432,70.56920256578175,men,True
6,2,6,34.98341402452523,69.55401178141628,men,False
6,8,18,35.01781032894147,70.44713331052839,men,False
3,18,10,34.89783238752375,67.54185935951602,men,False
4,17,9,34.44683739566527,69.58603468762297,women,False
1,10,19,36.1387030276651,67.06955197637961,children,False
4,4,2,34.35994115886616,69.92654945700492,children,False
1,15,13,33.213050066119585,70.62728865923371,children,False
5,17,12,34.54131806237532,69.99729709762548,women,False
2,14,18,34.49123629863601,69.80463608075904,women,False
5,11,15,35.60480490911714,69.31857448804547,women,False
5,19,4,36.075878033337624,69.90986954805855,men,False
5,20,7,34.489016155159064,70.27893076795954,women,False
6,6,4,35.453482162428315,69.53556811673847,men,False
1,3,1,33.05878735471692,70.18633803421812,women,False
3,7,5,33.520740309348525,67.66624302200734,men,True
5,5,1,32.84323783150805,68.62198788702283,men,True
5,5,3,32.90266083636296,69.50107232295163,men,True
4,9,5,33.151326605768055,71.38155370045006,men,True
4,18,7,35.01232352280026,67.64847780517812,children,False
5,13,19,32.459954390682164,69.46695424328303,women,False
1,22,2,34.418074744326155,67.36772501207932,children,False
4,8,13,34.49297249607954,67.93910682623094,men,False
3,4,3,35.42656542226487,69.08453714179598,men,False
5,19,8,34.32518646743313,70.83918888085688,women,False
5,16,7,33.73720497443319,69.28849191236367,men,True
6,9,18,34.43306843630669,69.0619511135601,men,False
5,15,17,33.15312027505831,69.94711061236124,women,False
6,18,3,33.37323091612459,68.66598391106,men,True
5,8,17,35.711440271317535,68.72262667187624,men,False
4,6,3,33.4635034585089,68.14275843507654,men,True
6,8,7,33.35674870877128,67.79473377839234,men,True
5,5,3,33.287937037041004,69.75040491526354,women,False
5,18,8,35.33453053379619,69.10671638357132,women,False
6,23,4,34.39516326708837,67.72413031595337,children,False
6,2,1,33.93203815162009,71.28680500642493,men,True
4,2,1,35.16376101101156,70.7232334442874,women,False
5,1,2,34.54449273537551,68.28866875930842,children,False
5,3,1,33.70787038286927,69.17592830657145,women,False
0,17,7,34.525881155853625,67.21156363606738,men,False
5,15,16,34.546179579835965,69.05195611812265,men,False
5,19,7,34.90488077032615,68.79407538351208,men,False
5,6,8,35.263394380634885,69.25791357439607,women,False
6,16,17,34.26346977195875,70.53779518597925,women,False
5,3,1,35.577025648095336,68.31900401589182,men,False
1,0,2,33.56498777794571,68.6069998227322,men,True
2,20,5,34.53394576601941,68.22371844909839,women,False
6,22,3,33.66647610146141,69.22352558371554,children,False
6,6,5,34.24779845469598,70.3568415791026,men,False
0,12,16,35.89538936032794,68.32076193839775,men,False
3,3,2,32.8737638013034,69.22993385833122,men,True
2,10,17,34.49814195471237,70.99076211242219,women,False
2,3,2,36.797266960738575,69.15232514358665,women,False
6,5,4,32.81605539704298,69.45766863405892,children,False
0,18,13,33.129271056290854,70.66144482873389,children,False
5,8,6,33.36097216628802,68.4128461838721,men,True
4,13,13,34.720983818117475,69.8445344847868,women,False
3,5,8,34.55858885382796,67.78115872976717,women,False
0,1,3,34.94976299315266,68.65575150252748,women,False
4,14,17,35.03282348601598,68.6874536886486,men,False
6,0,1,34.67395212514765,69.98847911519469,men,False
0,16,15,34.82315007142979,68.55200920666086,women,False
3,7,11,33.82576101709687,69.41215114476144,children,False
4,8,13,34.11674820736582,71.69495860091382,women,False
0,14,8,34.16368637079139,68.87861710264367,men,True
1,0,1,34.676709478760515,70.02334163546406,men,False
6,5,3,34.927552709761976,68.39059849971167,children,False
6,5,4,34.75137140030949,67.8913717709863,men,False
1,14,20,35.647240812284345,68.50451903927652,men,False
5,18,8,34.400690630599534,67.78896405321049,men,False
6,5,5,35.40132120594445,69.33753024124124,children,False
4,3,1,34.8185837704831,70.16323819606056,men,False
1,5,3,34.09029705384202,68.52740323754375,men,True
0,1,3,34.07907737726021,67.92992143759668,children,False
3,18,5,32.177020050305565,69.78927661490236,men,True
5,3,1,34.53970352220274,67.89341870160241,children,False
6,6,3,33.67093721180615,68.98401688768418,men,True
5,23,3,35.372659984255435,68.32850869207844,children,False
6,14,16,34.789468814554404,69.68057684563054,men,False
3,15,16,33.83108668932803,68.87484904817522,children,False
5,22,1,34.1582755876727,68.9983501970628,women,False
4,15,14,35.36272758823826,69.54157593270806,men,False
6,2,3,34.41357202110099,70.03230200079757,men,False
3,18,4,32.22046649753893,68.55858453352306,men,True
4,20,3,32.54085329877746,67.94947891486405,men,True
2,15,16,35.46017964229109,69.00502848949624,women,False
5,3,2,34.6968401859668,69.64520812808881,men,False
6,2,2,33.5430678305517,68.56231300339813,women,False
4,23,1,33.74348597033628,67.90305402284318,men,True
3,5,3,34.751295187419764,69.18131833969626,women,False
0,23,1,35.19410052375792,68.88527315653945,men,False
5,5,6,34.56598966007806,70.15523765786288,women,False
6,21,1,32.799207004082135,67.59430295229326,men,True
5,0,3,33.976914205701824,68.88432409976058,women,False
4,16,6,33.39259945338799,68.92860211935668,men,True
0,1,1,35.61793493991272,69.62293588787321,women,False
2,5,2,33.70531270593351,70.47832943315936,men,True
4,6,1,34.161373293577974,68.10791155089629,men,True
2,4,8,34.54107568209885,68.32966003803784,children,False
5,23,2,33.47468868468459,69.96636340768214,men,True
5,5,5,35.51112874732956,70.46723574455807,women,False
1,5,2,34.9524551415405,67.75745334703498,men,False
4,11,12,32.49715665717105,68.49637778010977,children,False
4,4,8,35.50955127326291,68.70437939912539,women,False
5,2,1,33.278485906352586,70.12921680319069,children,False
6,8,15,36.05073388219177,68.01455412834592,women,False
5,15,7,33.995714429271096,68.71890439184767,men,True
5,6,6,34.414754800467456,68.00053500662968,women,False
3,18,8,35.15908374919681,69.92510000027168,women,False
3,0,3,33.85141549295499,69.22706776431949,women,False
2,6,6,35.11270804860499,70.39852137939805,men,False
5,12,16,33.24274334671351,68.40744569596136,children,False
6,0,1,33.67244038623441,68.23357499080899,women,False
5,1,1,33.683839236676754,69.29156524824157,men,True
5,14,19,34.55153188670455,68.99272012604366,women,False
6,5,4,35.518805696190185,67.58521418227589,women,False
2,20,3,33.64624160945117,68.21532184531117,men,True
5,3,2,32.49447731241889,68.3842649061951,children,False
5,0,1,34.104290108382294,66.72541405207832,men,True
6,23,2,33.25887905158074,70.21807146671294,men,True
4,9,13,35.06260666376647,68.61430543432577,children,False
5,17,13,32.66144526194553,69.2486797396938,children,False
6,11,7,33.78556032570875,68.96112913815897,men,True
5,19,6,35.44487305134839,68.60045527153976,children,False
4,21,6,34.70688832033457,68.99289469375009,men,False
0,2,3,34.890369988519794,69.06522947231011,men,False
2,5,2,34.03420649891118,68.74429686156094,men,True
5,15,7,32.98424408871011,68.92324413014374,men,True
1,5,5,33.52402708424214,69.87131009227151,women,False
3,13,19,34.803518593490665,68.21055991844239,men,False
0,15,23,34.25419120622291,69.44961999522528,women,False
4,8,7,33.20476015938101,68.62733946703034,women,False
3,19,5,34.51874319480219,68.39820715555337,women,False
4,5,2,35.939546527932514,69.91668252924251,men,False
0,4,5,35.376619741132366,68.57730270052015,men,False
2,16,13,35.1404276249339,68.79362400860894,women,False
1,6,3,33.3875593076554,69.67265602105432,men,True
5,2,2,35.12135865601593,68.23848660688883,children,False
2,3,1,33.42826691542695,68.99603011087498,men,True
5,5,1,32.31563758880833,68.72747059456151,children,False
2,4,3,34.165595749100156,68.20036224085979,men,True
3,23,6,35.619841482164766,71.20255123956932,men,False
1,4,3,34.687264414774404,69.15430195869948,women,False
2,12,18,35.845823034430296,69.66369514686085,children,False
6,11,19,34.59184898851883,68.56765921934723,men,False
5,1,2,36.386310297229244,69.75486429364872,men,False
3,22,4,33.75233124557516,71.29543567223799,women,False
3,19,10,34.356428342718644,67.96616171701507,women,False
6,14,15,34.46319583359807,67.93591365480344,men,False
4,9,6,33.00610109323647,67.41263477635074,men,True
4,2,2,34.24072728975201,67.72275216646092,children,False
5,4,1,36.248476808216665,69.57715034738342,women,False
6,4,2,34.05184743453221,69.43432163795026,men,True
3,23,2,30.43611431072427,67.73075667518656,men,False
4,22,1,34.96546511634097,69.24505457910217,children,False
3,6,9,33.961275241182584,68.88600793052787,women,False
4,15,14,34.117581424045454,71.14183516762171,children,False
5,8,17,36.36095489144742,68.67972776123842,men,False
6,16,14,34.48994732277139,68.28071697738312,men,False
0,0,2,34.45440665248991,68.5505429839819,men,False
0,21,3,33.99522797699867,68.29075349958691,men,True
5,21,3,31.674661434857903,69.73216422129524,men,True
6,3,2,33.67514110242162,71.49198284808571,men,True
2,18,7,35.21724021677051,69.3273921915483,women,False
5,5,2,34.99666326123976,67.88225462334348,women,False
0,14,7,32.84052650846749,69.69569805482988,men,True
6,17,6,33.74624180249605,69.86391971377246,men,True
5,21,2,35.14204159375905,69.03399843315667,men,False
4,2,1,33.31440551008218,69.95227756427134,men,True
6,11,8,34.002257889814764,68.14916195464377,men,True
5,16,12,34.38976263244211,69.6776596208908,men,False
3,11,14,34.99805884567553,68.95657686847687,men,False
2,4,1,34.507293605768545,68.27143411778313,men,False
4,2,1,34.93878234962605,70.92657769266663,women,False
5,1,1,34.45330523532409,70.33846189665884,men,False
6,13,20,32.28523654328221,68.04464200640068,children,False
4,22,2,33.311244428957124,70.4160041590125,men,True
2,11,18,34.01786608011655,68.60126614113172,children,False
0,15,14,36.35268221540096,69.39909056471443,women,False
1,4,2,35.010801414160724,68.29267357503392,children,False
6,13,17,36.59989693851044,68.03629086678123,women,False
4,6,5,36.14647629101478,68.41754060269382,women,False
3,18,4,32.46921185021746,68.82721271228408,men,True
6,5,3,34.032554386405636,69.38896943198974,women,False
6,6,6,34.17413438545427,67.0831880356539,children,False
5,21,5,34.48552332966266,68.21343907919878,children,False
5,1,4,35.02519895204851,68.3745586993306,women,False
6,19,5,35.328368182332454,69.94212803895955,men,False
1,3,3,35.25888113485047,70.36193811998783,children,False
6,7,6,33.70204769678982,69.79007507047534,men,True
6,17,10,35.536281712999546,69.42844537985754,men,False
3,5,4,34.99995516227543,69.42019735425629,men,False
3,17,7,33.7349042003508,66.78900207181515,men,True
5,11,18,34.40617407571253,68.84448960416961,men,False
0,5,2,34.63305991607077,68.70707143338191,men,False
5,14,16,32.96817118742944,68.82500133560521,women,False
4,3,1,34.52445754478751,69.46389037051244,men,False
0,22,2,34.80987038097977,69.23273521636305,men,False
6,19,2,33.56893119300716,70.15295388657698,men,True
3,4,3,34.22106809306371,69.88908624633173,women,False
0,5,4,33.28989146134427,72.77074117062796,women,False
5,22,2,34.321853519477045,68.77841258784625,women,False
4,7,7,33.20666364730566,68.05711233870402,children,False
2,5,2,33.389307977421595,69.36665185040208,men,True
5,5,2,34.14000807522316,69.73425234805578,men,True
5,16,9,35.91049012331331,69.03863245285217,women,False
4,6,4,33.933378305991866,70.48139387665033,men,True
6,14,8,34.0968388563817,69.07392271234775,men,True
5,5,3,33.55524923462324,69.12048281044089,men,True
6,6,6,34.40216237018816,71.33761516893286,men,False
3,4,1,34.95798973361118,69.09887824529412,women,False
0,5,2,34.861381648313355,68.49982447988899,men,False
0,14,16,34.48380851005309,69.52791936220592,women,False
3,22,2,34.02688112804795,68.04758907200996,men,True
0,22,3,35.12222972993392,69.28397343806357,children,False
0,3,2,34.84459800426195,67.19517366175067,men,False
5,8,13,35.51004747958752,67.2821658039635,children,False
6,6,3,34.00059982512674,70.17652826114718,men,True
3,10,7,33.75643905489672,68.40140632211637,men,True
6,13,9,33.227778274422555,67.63784563457305,men,True
5,4,3,34.17174253645525,68.75743086428884,men,True
6,2,1,34.38197712575473,67.90253848367162,women,False
6,9,7,33.29016947678528,70.39182989481955,men,True
2,23,2,33.832241408122236,69.08137172811786,women,False
4,2,2,35.90967357928211,69.7172903019429,men,False
4,6,3,34.09440262294176,68.22022260243901,men,True
3,7,11,33.93903560834289,68.02306428789164,children,False
5,13,18,34.13150061959285,69.93814635456671,women,False
0,6,5,35.33247574814451,68.82073727831299,women,False
5,6,3,36.15330887250134,67.13896838619134,women,False
1,7,9,34.716080480350655,68.28479395531635,women,False
4,8,10,34.48834766520903,67.83813074551033,men,False
2,12,8,33.84684188044314,68.53612763338373,men,True
2,14,16,34.509557843061685,70.27406273775719,women,False
0,5,3,34.85634636035686,68.73069598773267,men,False
5,2,1,34.30272109006014,69.25271319888763,children,False
1,10,8,34.12122761583571,69.77664248854813,men,True
6,3,1,34.67047292466686,70.64478873518524,women,False
0,4,2,35.501240033503514,70.53343915609399,men,False
4,17,10,33.340355774888494,70.90262675771125,women,False
4,21,4,34.23874582363384,69.00634458383341,women,False
2,20,8,36.785162877426494,70.6584302577236,men,False
3,10,17,33.64330023591363,70.6101405157105,children,False
6,18,3,34.12933789596244,69.58970756125586,men,True
5,10,18,35.45370143687558,69.61709103576153,men,False
4,7,6,35.12973588274972,68.271605989397,women,False
6,19,7,35.44334330385589,69.43922452080794,children,False
3,19,6,35.80961797111352,68.81413324771867,men,False
6,19,6,34.921769789870595,70.50592916610451,men,False
4,5,3,34.73720316731201,69.230841560052,children,False
5,13,21,35.1343607870512,67.9018689134308,men,False
3,16,7,33.80275691466504,68.89191210583695,men,True
2,2,1,34.81543211510535,70.7618372495018,women,False
5,4,1,33.776242302645954,68.70966755683908,men,True
3,3,2,34.26050318331296,70.72157825324209,men,False
6,5,4,33.02596936967198,68.85036140730234,women,False
5,0,2,33.495886777915345,69.74114432220995,children,False
4,20,1,34.08786504824303,69.10705538838917,men,True
6,1,2,32.82048441101984,67.7610491034665,children,False
3,12,16,34.22131461949949,65.61951301088648,men,False
3,19,8,35.453975526420535,70.41959424346669,women,False
4,6,2,33.34319855846221,68.94875336110528,men,True
3,21,4,33.98378053066434,68.8188058087938,women,False
5,7,13,34.87663042355293,70.50481963255918,men,False
6,21,2,33.66114721414788,70.18589216226368,men,True
5,14,19,34.31208170590729,69.7493796808051,women,False
1,1,3,34.91795153731352,69.10839198185289,men,False
5,5,4,36.01573692878188,70.75682413536853,women,False
6,15,6,33.026377868069524,68.64763752035017,men,True
5,0,4,35.49256697184372,68.86660105212614,men,False
2,17,5,33.43761632568614,69.88162691284838,men,True
2,10,7,32.625624739488295,68.13280379698497,men,True
4,0,4,34.40715309573385,68.74927951929229,men,False
5,13,7,32.43325436563837,70.47326311762322,men,True
6,19,7,34.88161012900784,67.46097166025413,children,False
5,15,6,33.46199946736756,69.43839166857687,men,True
3,15,22,33.74969117539199,69.07182792063544,children,False
6,10,7,33.52887305228215,68.08088201728567,men,True
2,6,8,35.45588874210599,71.12822191597687,men,False
5,3,3,35.74483475612058,70.67270004931551,children,False
5,2,3,33.61491306750548,69.77157814761034,children,False
4,8,11,35.53741262129158,69.03623938739442,men,False
2,14,16,34.60069688770264,70.56270397834834,men,False
6,0,1,32.92815345067595,70.07805498855055,women,False
0,1,1,31.945996555473315,70.25911486727225,men,True
4,18,8,34.291847296424294,67.23061415550977,men,False
5,2,3,34.87577509748458,68.47957649885831,men,False
5,4,1,34.55191338174408,70.7454760612958,men,False
5,5,5,34.06535377016916,68.53386072936,children,False
6,1,3,36.196120744139,69.08204049069036,men,False
5,10,16,35.167869236073955,70.35385266047936,men,False
0,9,22,35.822763123950544,66.67164993324427,men,False
5,7,11,35.78392937859248,68.86361199125021,men,False
6,10,16,34.24094656378113,67.3326257497456,men,False
5,17,4,33.48194406900319,69.62881560645654,men,True
0,3,2,36.707007634121545,68.91382995375508,women,False
5,18,9,35.15613102065481,69.82536801641574,women,False
0,4,4,34.99953382741666,67.90458440819451,women,False
5,5,2,33.5708510285725,69.4361056143206,men,True
5,12,17,36.28256523015894,66.77935524970623,men,False
0,5,3,35.90287238048535,71.69070643805487,women,False
1,11,21,35.5317489364878,70.03152881513309,men,False
6,21,2,36.44025250877438,67.39309048538269,men,False
5,15,14,34.504545429756206,69.15281037619766,men,False
5,21,4,35.269553964471584,69.46059672847558,men,False
6,17,13,34.37112338587219,69.79035731036578,women,False
6,0,3,33.85678525666451,69.28572504714157,men,True
2,16,15,34.004011841669964,68.65002064845707,women,False
5,16,8,33.244975758622466,70.4485556903117,men,True
5,6,5,35.0201122858066,70.1044587769428,men,False
5,2,2,33.24098343862368,69.86272577324928,men,True
2,3,1,33.57657102709101,68.82855440895324,women,False
5,13,18,35.04386876391498,69.19667921357244,men,False
5,15,15,34.24193871797066,68.79135607738792,men,False
4,4,2,34.778014233093245,69.81473281665279,men,False
3,14,18,36.80726203435616,70.29282267772314,men,False
4,5,2,33.68721276500592,70.59133308758537,men,True
6,0,1,32.44675416505604,68.42597310964825,men,True
1,14,7,33.61419811025319,70.10071509381642,men,True
2,22,4,32.51001128801069,67.4115299267642,men,True
0,8,13,34.212373049272855,69.36419981149203,women,False
5,15,19,35.03583108071482,68.01403020676791,men,False
6,5,1,33.13162549243644,70.02834341691572,men,True
5,17,10,35.54668040744563,69.00900650589213,women,False
6,0,2,34.96376077562744,68.24921639009136,women,False
6,6,8,35.867210135115734,70.16016575796102,men,False
5,23,3,34.82633559524655,67.81486342057565,men,False
6,11,19,35.50644091569832,69.92836835567421,women,False
5,13,16,35.34584662883274,68.08351734429924,women,False
2,15,13,35.32916351939008,67.54188971530361,men,False
5,6,5,33.91130672938064,70.40228732436493,children,False
3,5,1,33.834411981430804,68.4189258616828,men,True
5,4,3,33.847264644067025,69.07813824742718,children,False
2,15,7,32.553825872162605,67.55367444686091,men,True
0,7,13,35.15527045388268,69.48530113210049,men,False
6,13,18,35.30553018032603,69.47885981571947,men,False
0,19,5,34.137779246583726,67.5084849053558,women,False
5,9,17,35.25074211383217,69.70728272096838,men,False
5,14,17,32.0098038509437,68.29788643284084,women,False
5,18,3,32.443563003077,67.61053331399108,men,True
5,2,1,33.018504586156766,69.77032187840742,children,False
5,9,20,34.44226063391619,69.83729422205646,men,False
0,2,2,34.058943620422326,70.56049771487024,men,True
5,9,14,35.329072378917154,69.51119149571609,women,False
5,7,7,35.41495127950263,69.28334752895783,men,False
6,21,5,34.377900383769685,68.7783238301372,men,False
5,0,4,34.587743764580274,69.79669228320317,women,False
4,4,2,33.040864661983164,69.55465166003404,children,False
6,4,1,33.13825394965203,68.84660904788919,men,True
6,3,2,33.313043192728166,70.37911806024532,men,True
1,2,1,34.685513979973415,68.55258419669919,women,False
